,step,vertical_idx,horizontal_idx
0,2,0,4
1,4,4,4
2,6,0,2
3,7,4,2
4,12,0,1
5,12,4,3
6,14,2,4
7,16,2,3
8,23,1,1
9,23,2,3
10,26,1,3
11,33,2,2
12,38,0,1
13,39,1,3
14,40,2,1
15,53,1,2
16,60,2,3
17,64,2,2
18,66,1,4
19,74,2,4
20,76,1,4
21,77,2,2
22,79,2,4
23,87,0,2
24,93,1,3
25,94,4,3
26,96,3,1
27,97,2,1
28,99,1,2
29,101,2,4
30,120,4,3
31,123,0,3
32,126,0,1
33,126,0,4
34,127,1,4
35,130,0,3
36,134,4,3
37,144,0,4
38,152,1,3
39,165,1,2
40,165,2,2
41,167,1,4
42,181,3,3
43,182,2,2
44,183,3,3
45,184,1,3
46,186,4,3
47,187,0,4
48,194,4,2
49,197,0,1
50,199,3,3
51,200,3,2
52,200,4,4
