,step,vertical_idx,horizontal_idx
0,8,4,4
1,9,4,4
2,21,2,4
3,22,3,2
4,23,3,0
5,24,3,2
6,26,2,2
7,28,4,1
8,31,4,2
9,44,3,2
10,49,0,3
11,50,3,3
12,55,0,3
13,55,3,2
14,59,2,2
15,62,4,4
16,75,4,3
17,76,3,4
18,76,4,0
19,80,1,2
20,82,4,4
21,95,0,2
22,96,4,3
23,110,3,3
24,113,1,1
25,118,1,4
26,118,4,3
27,119,3,2
28,123,1,2
29,123,3,3
30,137,4,2
31,138,1,3
32,147,4,2
33,155,2,4
34,156,4,4
35,169,4,4
36,174,3,3
37,174,4,3
38,179,4,3
39,182,2,2
40,185,3,2
41,187,4,4
42,191,3,4
43,192,0,4
44,198,0,4
45,199,1,4
46,200,3,3
