,step,vertical_idx,horizontal_idx
0,4,2,3
1,6,2,4
2,7,4,1
3,8,2,4
4,20,3,3
5,23,4,2
6,27,1,3
7,29,4,4
8,31,4,4
9,38,2,1
10,39,1,3
11,40,0,4
12,44,4,4
13,46,1,4
14,54,4,4
15,66,4,3
16,66,4,4
17,74,1,1
18,74,3,1
19,76,4,3
20,79,2,4
21,84,3,1
22,85,1,3
23,89,2,4
24,90,1,4
25,91,1,1
26,92,1,2
27,92,2,1
28,93,2,4
29,97,0,2
30,100,0,2
31,101,4,4
32,105,4,4
33,110,2,3
34,113,1,2
35,117,0,4
36,121,1,4
37,123,3,3
38,129,2,1
39,130,3,4
40,133,0,4
41,135,1,3
42,147,4,4
43,155,4,2
44,162,3,3
45,166,3,2
46,172,1,4
47,173,2,1
48,176,1,1
49,181,1,2
50,184,4,1
51,186,4,4
52,190,0,2
53,193,0,3
54,195,3,4
