,step,vertical_idx,horizontal_idx
0,18,0,3
1,19,0,4
2,22,2,4
3,29,3,1
4,33,4,2
5,36,4,4
6,39,0,3
7,40,4,2
8,45,3,1
9,50,4,4
10,53,0,3
11,55,1,4
12,63,4,1
13,64,1,3
14,75,4,3
15,76,4,3
16,77,0,4
17,81,2,4
18,86,1,3
19,87,1,4
20,87,3,4
21,88,4,3
22,94,1,4
23,99,1,1
24,99,3,4
25,100,2,4
26,103,0,3
27,104,4,4
28,107,4,4
29,108,1,4
30,109,4,4
31,111,3,2
32,111,4,3
33,114,2,1
34,115,4,0
35,115,4,4
36,123,4,1
37,143,3,1
38,149,1,3
39,153,3,2
40,157,4,2
41,164,4,4
42,168,0,4
43,178,4,4
44,180,4,1
45,183,0,4
46,188,4,1
47,191,3,1
48,191,4,4
49,192,2,3
50,199,1,3
