,step,vertical_idx,horizontal_idx
0,6,1,1
1,18,3,1
2,22,0,4
3,27,1,2
4,28,1,3
5,29,0,3
6,33,1,3
7,53,3,3
8,54,4,4
9,56,3,2
10,58,4,1
11,59,1,0
12,59,3,4
13,60,1,2
14,63,2,3
15,79,4,3
16,80,2,3
17,92,2,4
18,99,0,4
19,105,0,3
20,112,2,4
21,115,0,3
22,119,2,4
23,121,0,3
24,129,2,4
25,132,0,4
26,132,2,3
27,133,1,1
28,136,4,4
29,138,2,1
30,145,0,3
31,149,4,0
32,150,0,2
33,150,3,0
34,154,2,3
35,162,4,4
36,167,1,4
37,168,4,1
38,169,1,4
39,169,3,3
40,172,3,3
41,181,0,4
42,183,0,3
43,184,4,4
44,188,0,1
45,192,1,4
46,195,1,3
47,199,4,3
