,step,vertical_idx,horizontal_idx
0,2,4,4
1,7,0,0
2,14,2,3
3,15,1,0
4,16,3,3
5,17,3,4
6,19,2,4
7,24,2,3
8,27,1,0
9,33,0,4
10,34,1,4
11,35,2,4
12,37,0,4
13,38,0,4
14,40,1,3
15,53,0,3
16,55,3,3
17,61,0,4
18,61,2,2
19,61,3,3
20,63,4,3
21,65,0,4
22,69,0,0
23,72,1,4
24,79,2,1
25,81,4,2
26,82,3,3
27,83,1,4
28,85,2,2
29,85,2,4
30,97,1,4
31,98,1,4
32,100,3,3
33,103,3,3
34,104,3,2
35,114,2,1
36,118,1,4
37,119,4,4
38,123,1,2
39,134,3,3
40,139,4,3
41,140,0,3
42,146,4,0
43,149,1,3
44,161,3,4
45,163,4,4
46,166,2,2
47,171,2,2
48,190,0,0
49,198,4,2
50,200,0,2
