,step,vertical_idx,horizontal_idx
0,5,2,2
1,6,4,3
2,8,1,3
3,10,4,0
4,12,4,3
5,13,0,3
6,23,4,4
7,24,3,4
8,26,0,4
9,27,2,3
10,30,4,3
11,37,2,4
12,43,2,3
13,50,0,4
14,57,0,1
15,57,3,3
16,58,1,4
17,59,1,4
18,67,2,3
19,69,0,4
20,69,2,4
21,70,4,4
22,74,2,3
23,76,1,3
24,76,1,4
25,76,2,4
26,78,4,2
27,81,0,3
28,82,2,1
29,83,4,4
30,84,2,4
31,84,3,3
32,89,2,4
33,99,1,4
34,103,3,4
35,105,1,1
36,107,0,3
37,109,2,2
38,109,3,2
39,111,1,1
40,117,0,3
41,133,0,3
42,136,1,2
43,141,0,2
44,142,0,2
45,144,1,3
46,144,4,4
47,152,2,1
48,152,3,1
49,156,1,4
50,162,3,1
51,163,1,4
52,165,4,3
53,171,1,1
54,173,2,3
55,177,2,3
56,181,4,4
57,182,1,4
58,185,1,4
