,step,vertical_idx,horizontal_idx
0,1,0,3
1,22,1,4
2,29,4,2
3,30,2,4
4,32,4,4
5,34,2,2
6,37,3,3
7,42,4,3
8,43,3,3
9,44,4,4
10,51,0,2
11,51,1,1
12,52,4,2
13,54,2,4
14,55,1,2
15,57,3,3
16,58,1,1
17,62,3,2
18,67,3,4
19,68,4,3
20,70,2,2
21,72,1,3
22,76,3,4
23,78,1,3
24,92,0,4
25,94,3,4
26,100,1,1
27,101,2,3
28,104,4,0
29,107,0,4
30,112,0,3
31,114,1,3
32,121,3,4
33,127,4,4
34,128,0,3
35,129,1,4
36,129,4,2
37,139,4,4
38,141,3,3
39,141,4,2
40,143,3,1
41,145,0,4
42,146,4,3
43,148,2,2
44,155,1,2
45,163,1,4
46,165,0,0
47,170,3,4
48,173,0,3
49,176,0,3
50,177,2,1
51,184,2,1
52,186,4,2
53,189,0,2
54,197,0,2
55,200,3,4
