,step,vertical_idx,horizontal_idx
0,3,4,2
1,11,1,3
2,16,2,3
3,17,3,2
4,21,4,0
5,23,1,2
6,26,4,2
7,27,4,3
8,28,0,2
9,32,0,4
10,34,2,3
11,34,4,3
12,35,0,2
13,36,1,2
14,43,4,4
15,47,2,1
16,56,1,2
17,67,1,0
18,68,3,1
19,69,3,3
20,71,4,4
21,73,4,4
22,75,1,0
23,77,0,3
24,77,2,2
25,78,4,2
26,93,2,4
27,95,3,3
28,98,3,2
29,108,2,3
30,113,4,1
31,114,4,4
32,118,1,4
33,118,3,4
34,119,3,2
35,120,0,0
36,133,1,4
37,140,1,2
38,144,3,3
39,156,4,4
40,162,2,3
41,167,3,0
42,168,2,2
43,170,2,3
44,178,2,4
45,179,0,0
46,179,1,1
47,180,4,4
48,181,1,4
49,182,2,4
50,186,1,4
51,188,4,3
52,189,3,1
53,192,0,3
54,198,4,4
55,200,1,3
