,step,vertical_idx,horizontal_idx
0,25,1,1
1,33,0,4
2,34,3,2
3,35,3,2
4,42,0,4
5,45,3,4
6,49,4,1
7,51,2,2
8,53,2,2
9,54,3,3
10,59,2,4
11,64,0,2
12,67,0,4
13,67,2,4
14,68,1,1
15,71,1,4
16,71,4,4
17,75,4,2
18,76,1,4
19,77,3,1
20,78,3,3
21,81,1,4
22,82,2,3
23,84,0,3
24,86,1,1
25,92,2,3
26,93,3,4
27,105,2,1
28,107,3,2
29,110,0,3
30,119,3,2
31,127,0,4
32,133,4,4
33,134,3,4
34,136,4,3
35,141,2,2
36,146,3,1
37,151,2,2
38,151,3,3
39,152,1,2
40,167,4,4
41,182,4,3
42,190,0,4
43,199,0,0
44,199,3,2
45,199,3,3
