,step,vertical_idx,horizontal_idx
0,3,3,1
1,10,1,4
2,15,2,4
3,18,1,3
4,18,4,4
5,19,4,2
6,20,2,4
7,24,2,4
8,30,2,4
9,37,0,4
10,39,1,2
11,42,0,2
12,42,2,2
13,43,2,2
14,49,1,0
15,62,2,3
16,67,1,3
17,68,4,2
18,74,0,3
19,74,2,4
20,76,4,3
21,90,2,4
22,92,1,2
23,92,4,4
24,100,4,3
25,103,1,4
26,103,2,3
27,105,3,3
28,107,2,3
29,110,1,3
30,113,3,0
31,115,2,3
32,122,2,1
33,125,1,4
34,125,3,4
35,129,0,4
36,130,4,2
37,133,1,3
38,146,0,2
39,148,4,3
40,150,3,2
41,174,4,3
42,183,3,1
43,184,3,3
44,187,1,2
45,188,3,2
46,191,2,2
47,194,2,2
48,196,4,1
