,step,vertical_idx,horizontal_idx
0,2,3,2
1,11,4,4
2,15,0,2
3,16,0,4
4,16,1,3
5,22,3,4
6,25,2,4
7,26,3,2
8,29,0,2
9,36,4,3
10,38,3,4
11,43,2,3
12,45,1,4
13,46,0,0
14,46,3,4
15,49,1,0
16,54,1,3
17,61,3,3
18,62,0,2
19,85,2,3
20,89,1,1
21,105,1,3
22,107,4,4
23,112,2,4
24,113,2,2
25,116,2,4
26,117,1,0
27,119,2,4
28,120,1,3
29,120,2,1
30,121,4,4
31,122,1,4
32,123,0,1
33,130,0,3
34,130,4,2
35,134,0,4
36,134,2,4
37,136,2,2
38,139,1,2
39,140,0,4
40,140,3,4
41,162,1,0
42,162,3,4
43,180,2,4
44,189,4,4
45,200,1,3
