,step,vertical_idx,horizontal_idx
0,4,1,4
1,6,2,3
2,8,0,2
3,8,0,4
4,8,4,2
5,21,1,4
6,23,0,0
7,27,1,4
8,42,1,4
9,43,2,3
10,49,3,1
11,54,4,3
12,55,2,3
13,56,2,3
14,69,0,3
15,74,3,4
16,77,4,4
17,79,0,2
18,81,4,4
19,82,1,2
20,86,1,2
21,87,4,0
22,94,2,4
23,104,2,4
24,107,3,4
25,108,2,2
26,109,2,4
27,122,3,4
28,128,3,2
29,129,1,0
30,133,3,3
31,135,3,4
32,137,4,2
33,139,4,2
34,144,2,4
35,150,1,4
36,150,2,4
37,151,2,3
38,158,0,4
39,162,4,1
40,163,4,2
41,165,2,4
42,171,0,3
43,179,2,3
44,184,4,1
45,192,1,3
46,193,1,4
47,198,2,3
48,200,2,2
49,200,4,3
