,step,vertical_idx,horizontal_idx
0,2,3,3
1,3,0,4
2,5,1,4
3,11,2,3
4,12,0,3
5,16,2,4
6,18,2,3
7,18,3,4
8,23,1,3
9,27,0,1
10,28,2,1
11,39,3,4
12,39,4,4
13,42,2,2
14,56,2,1
15,62,3,4
16,65,2,3
17,70,1,1
18,73,4,4
19,75,2,3
20,81,2,3
21,82,2,2
22,88,0,4
23,89,4,3
24,90,0,3
25,90,0,4
26,90,1,3
27,92,3,4
28,93,2,1
29,93,2,3
30,95,4,1
31,96,4,1
32,101,3,1
33,112,2,1
34,117,4,4
35,118,1,4
36,119,0,3
37,121,4,3
38,131,2,4
39,135,3,2
40,136,1,0
41,152,0,3
42,153,1,4
43,156,3,4
44,161,1,0
45,162,4,3
46,165,0,0
47,166,3,3
48,172,0,4
49,172,1,3
50,174,4,3
51,182,2,4
52,193,1,2
53,193,1,3
