,step,vertical_idx,horizontal_idx
0,4,1,3
1,4,1,4
2,8,2,3
3,13,4,4
4,15,3,0
5,16,0,3
6,20,0,3
7,21,3,0
8,23,0,3
9,25,1,4
10,28,3,2
11,38,3,2
12,42,2,3
13,42,3,3
14,44,3,2
15,45,1,4
16,48,0,2
17,55,0,3
18,55,2,4
19,66,1,3
20,69,4,2
21,72,1,3
22,76,4,4
23,99,2,1
24,104,4,4
25,107,1,4
26,110,0,2
27,110,4,3
28,111,1,4
29,112,2,4
30,112,4,3
31,124,0,1
32,124,4,3
33,127,1,3
34,134,3,1
35,140,1,3
36,142,2,1
37,145,2,4
38,146,3,4
39,147,4,2
40,149,0,3
41,154,3,3
42,157,2,1
43,159,3,4
44,162,4,4
45,173,1,3
46,176,1,3
47,178,0,3
48,180,3,4
49,182,2,3
50,199,0,4
