,step,vertical_idx,horizontal_idx
0,2,1,3
1,7,1,3
2,10,3,3
3,13,1,4
4,17,3,4
5,23,2,4
6,24,2,4
7,41,2,1
8,42,3,2
9,42,4,2
10,47,0,3
11,49,0,4
12,49,1,3
13,53,3,4
14,62,1,4
15,63,4,4
16,69,0,0
17,69,1,1
18,75,4,2
19,84,1,2
20,84,2,2
21,87,0,3
22,88,1,1
23,89,0,4
24,94,1,3
25,106,2,4
26,120,1,4
27,123,3,3
28,124,0,1
29,130,0,1
30,137,3,2
31,145,4,3
32,146,4,1
33,148,0,4
34,150,4,0
35,153,1,4
36,156,4,3
37,158,3,1
38,161,4,4
39,167,0,3
40,169,1,4
41,171,0,3
42,179,1,1
43,180,4,2
44,182,1,3
45,185,2,3
46,186,2,3
47,187,3,3
48,189,0,2
49,194,1,1
50,194,3,3
51,196,0,4
52,196,1,1
53,196,1,4
54,197,3,4
55,198,4,3
56,199,1,1
57,200,2,3
