,step,vertical_idx,horizontal_idx
0,2,0,2
1,8,1,3
2,11,4,3
3,16,4,3
4,24,2,2
5,28,3,3
6,31,1,4
7,35,0,2
8,35,0,4
9,53,0,0
10,57,3,3
11,71,4,3
12,74,2,1
13,80,3,2
14,84,3,1
15,87,2,3
16,87,3,3
17,89,4,3
18,98,3,3
19,101,3,2
20,103,1,3
21,110,1,4
22,110,4,2
23,119,2,4
24,125,3,3
25,135,4,4
26,136,2,3
27,137,2,2
28,141,3,4
29,143,3,4
30,144,0,2
31,145,1,4
32,150,3,0
33,153,2,1
34,153,4,3
35,154,3,2
36,157,0,2
37,161,1,4
38,163,0,4
39,165,0,4
40,167,1,3
41,181,0,3
42,183,1,4
43,186,2,3
44,187,0,4
45,188,3,4
46,189,4,4
47,190,2,2
48,191,4,4
49,197,1,1
50,200,3,1
