,step,vertical_idx,horizontal_idx
0,3,3,4
1,6,0,2
2,6,4,0
3,8,1,0
4,12,2,2
5,14,0,2
6,14,2,1
7,16,3,3
8,20,2,2
9,24,4,2
10,26,1,2
11,27,0,3
12,30,1,1
13,30,3,0
14,32,2,4
15,38,3,4
16,38,4,4
17,53,1,2
18,55,1,2
19,55,3,3
20,58,0,0
21,58,1,4
22,64,1,4
23,64,4,3
24,71,0,4
25,80,1,3
26,80,2,2
27,86,0,4
28,90,1,4
29,91,0,4
30,92,2,2
31,93,0,4
32,106,0,3
33,111,3,2
34,115,3,3
35,122,4,3
36,123,4,4
37,124,4,2
38,138,3,3
39,140,4,2
40,145,4,3
41,152,0,3
42,154,1,1
43,154,1,2
44,155,4,2
45,167,2,3
46,167,3,4
47,173,1,3
48,174,1,3
49,177,4,2
50,182,0,4
51,183,4,2
52,190,1,4
53,196,2,3
54,198,2,3
55,198,3,3
