,step,vertical_idx,horizontal_idx
0,1,2,3
1,15,0,4
2,18,0,2
3,22,2,2
4,28,0,2
5,36,3,4
6,38,1,4
7,42,2,1
8,42,3,0
9,48,2,4
10,49,2,2
11,55,2,4
12,59,0,3
13,60,2,1
14,61,3,0
15,63,2,3
16,64,4,4
17,69,4,4
18,77,1,2
19,77,3,4
20,88,3,3
21,95,2,3
22,100,4,3
23,112,2,1
24,112,2,4
25,114,4,4
26,122,2,4
27,123,1,0
28,131,3,4
29,138,0,3
30,142,1,3
31,149,0,2
32,153,1,3
33,153,2,4
34,156,1,4
35,161,2,2
36,161,3,3
37,167,2,1
38,167,4,0
39,168,4,3
40,170,1,3
41,172,1,0
42,185,2,1
43,185,3,0
44,190,1,1
45,193,3,4
46,198,4,4
47,200,1,4
