,step,vertical_idx,horizontal_idx
0,2,4,1
1,3,4,2
2,6,4,2
3,7,0,1
4,9,4,4
5,12,3,1
6,17,2,4
7,19,4,1
8,25,4,3
9,30,2,3
10,32,3,3
11,33,1,4
12,34,0,3
13,37,1,3
14,43,3,4
15,45,4,4
16,47,0,4
17,48,3,4
18,49,0,1
19,54,2,4
20,57,4,3
21,62,2,4
22,66,4,1
23,67,2,4
24,71,4,0
25,72,3,1
26,84,4,2
27,89,3,2
28,91,2,4
29,95,1,1
30,99,0,2
31,118,0,4
32,123,0,1
33,129,4,3
34,134,0,2
35,139,3,4
36,139,4,4
37,143,2,3
38,154,2,4
39,159,2,4
40,167,1,0
41,167,1,4
42,173,1,2
43,177,2,4
44,179,3,3
45,180,1,2
46,191,0,3
47,191,3,4
48,193,1,4
49,197,3,2
