,step,vertical_idx,horizontal_idx
0,3,3,2
1,4,2,3
2,6,2,2
3,9,0,1
4,23,4,2
5,34,2,3
6,43,4,3
7,50,3,3
8,51,2,4
9,55,1,2
10,56,1,0
11,56,2,3
12,60,0,3
13,70,0,4
14,70,3,2
15,71,0,4
16,77,0,4
17,86,1,3
18,86,1,4
19,89,1,3
20,94,4,4
21,100,2,3
22,104,3,4
23,106,4,4
24,112,1,2
25,113,1,1
26,118,4,2
27,121,3,3
28,125,1,4
29,126,3,3
30,131,0,3
31,131,4,4
32,132,2,3
33,132,2,4
34,147,1,4
35,151,1,3
36,153,1,4
37,159,0,1
38,160,2,1
39,161,3,3
40,161,4,4
41,182,2,2
42,183,3,3
43,186,2,4
44,187,2,2
45,191,1,2
