,step,vertical_idx,horizontal_idx
0,3,2,1
1,3,2,2
2,14,4,3
3,14,4,4
4,22,0,2
5,22,1,2
6,25,0,2
7,27,3,2
8,33,4,2
9,35,1,4
10,36,1,4
11,41,1,1
12,44,4,2
13,48,4,1
14,53,4,4
15,59,3,4
16,61,2,3
17,63,1,4
18,66,2,3
19,72,3,4
20,74,3,3
21,84,3,3
22,91,4,1
23,92,1,1
24,94,3,3
25,94,4,0
26,104,2,4
27,106,4,3
28,108,3,2
29,108,4,3
30,112,4,2
31,119,1,3
32,121,3,1
33,124,4,4
34,130,4,4
35,137,2,2
36,137,3,2
37,143,0,4
38,143,1,0
39,151,3,4
40,151,4,3
41,160,1,3
42,162,0,4
43,164,3,4
44,165,0,2
45,166,0,3
46,166,3,4
47,167,2,3
48,174,4,3
49,178,4,3
50,179,1,2
51,182,2,4
52,182,3,3
53,185,1,3
54,190,1,2
55,190,2,3
56,197,3,0
57,198,0,4
58,199,1,1
