,step,vertical_idx,horizontal_idx
0,3,0,3
1,5,0,4
2,6,0,3
3,8,2,4
4,9,0,4
5,16,4,0
6,17,0,2
7,20,4,2
8,28,3,0
9,32,0,4
10,33,1,3
11,42,0,3
12,47,1,3
13,51,1,2
14,62,1,2
15,69,2,2
16,69,4,4
17,71,4,2
18,74,3,4
19,79,1,1
20,79,3,3
21,93,3,4
22,98,1,4
23,103,1,4
24,107,4,0
25,114,4,1
26,117,0,3
27,129,3,4
28,132,2,2
29,133,1,4
30,135,1,3
31,138,0,1
32,138,1,4
33,150,0,4
34,150,2,2
35,155,0,3
36,159,2,4
37,167,4,3
38,170,3,3
39,171,2,3
40,175,1,2
41,176,0,4
42,176,3,2
43,180,1,2
44,181,3,2
45,186,4,4
46,196,2,3
47,196,4,3
48,199,0,4
