,step,vertical_idx,horizontal_idx
0,13,0,2
1,14,2,4
2,17,1,4
3,21,0,3
4,28,0,4
5,28,4,4
6,30,1,2
7,43,0,3
8,55,2,4
9,55,4,4
10,59,1,2
11,60,3,4
12,64,1,4
13,70,1,0
14,71,3,4
15,76,3,4
16,77,0,3
17,79,1,2
18,82,1,1
19,83,4,3
20,88,3,2
21,104,3,0
22,118,2,2
23,122,2,4
24,129,0,4
25,129,3,4
26,130,4,3
27,132,2,2
28,135,1,3
29,135,3,2
30,136,1,0
31,136,4,4
32,138,1,3
33,138,2,2
34,139,0,2
35,139,2,2
36,139,3,2
37,140,3,2
38,143,1,4
39,143,3,4
40,147,1,4
41,147,3,2
42,156,0,3
43,156,2,4
44,157,3,2
45,159,4,4
46,165,3,2
47,167,4,0
48,175,0,0
49,178,2,1
50,182,2,2
51,184,1,3
52,185,2,1
53,187,3,2
54,193,0,3
55,194,3,2
56,194,4,0
