,step,vertical_idx,horizontal_idx
0,12,4,3
1,14,0,4
2,15,1,4
3,17,2,1
4,27,1,1
5,27,4,4
6,28,0,1
7,35,3,2
8,41,1,4
9,43,3,4
10,47,3,4
11,54,1,4
12,58,0,4
13,62,3,4
14,64,1,4
15,66,2,1
16,69,1,0
17,79,1,3
18,80,4,4
19,81,0,4
20,86,3,0
21,88,1,3
22,89,2,2
23,95,2,3
24,97,3,2
25,100,1,2
26,111,2,3
27,113,3,4
28,115,1,2
29,115,3,4
30,121,0,1
31,126,1,2
32,128,2,3
33,130,2,1
34,131,2,3
35,136,1,2
36,140,4,4
37,141,3,4
38,142,4,2
39,147,0,3
40,150,2,2
41,160,0,0
42,160,4,3
43,167,4,1
44,168,1,2
45,175,4,2
46,177,3,0
47,188,2,2
48,191,0,4
49,191,1,4
50,195,0,2
51,196,1,3
52,200,0,0
53,200,3,3
