,step,vertical_idx,horizontal_idx
0,4,4,4
1,5,1,4
2,13,3,3
3,17,1,0
4,18,3,2
5,22,4,4
6,23,4,4
7,31,0,2
8,31,3,2
9,32,1,3
10,32,3,3
11,37,4,4
12,42,0,4
13,46,3,4
14,51,4,2
15,55,2,1
16,60,3,0
17,62,0,4
18,65,4,3
19,66,4,4
20,76,1,4
21,80,2,3
22,83,4,2
23,87,2,2
24,95,1,3
25,101,0,1
26,110,3,3
27,110,4,4
28,112,1,2
29,114,0,1
30,126,0,1
31,126,4,3
32,128,2,1
33,130,1,3
34,134,4,4
35,137,2,4
36,141,4,3
37,145,0,3
38,146,4,0
39,149,4,4
40,150,3,3
41,151,0,4
42,152,3,3
43,161,1,3
44,162,4,3
45,168,3,4
46,169,3,2
47,171,0,4
48,172,3,3
49,174,4,2
50,175,2,4
51,180,2,3
52,187,4,0
53,193,2,4
54,193,4,3
