,step,vertical_idx,horizontal_idx
0,4,1,2
1,5,3,4
2,15,3,4
3,17,0,3
4,33,4,2
5,36,2,3
6,40,4,2
7,42,1,4
8,46,2,4
9,46,3,2
10,56,4,4
11,59,1,4
12,60,3,2
13,65,0,4
14,67,2,4
15,74,0,2
16,74,4,3
17,80,2,3
18,82,1,3
19,84,2,1
20,93,4,1
21,97,4,2
22,98,0,4
23,101,2,4
24,106,4,3
25,108,0,3
26,108,4,1
27,109,3,4
28,111,0,4
29,115,2,4
30,116,4,1
31,116,4,4
32,118,3,0
33,119,3,3
34,120,3,4
35,122,3,2
36,122,4,0
37,125,1,4
38,125,3,2
39,126,1,4
40,131,3,2
41,131,4,4
42,133,3,3
43,136,3,4
44,137,4,4
45,143,4,3
46,147,2,3
47,149,1,1
48,167,1,3
49,169,1,3
50,175,3,4
51,180,1,1
52,185,0,1
53,186,2,3
54,189,4,4
55,190,0,4
56,191,2,3
57,194,3,3
