,step,vertical_idx,horizontal_idx
0,3,1,3
1,9,2,2
2,18,4,4
3,21,1,4
4,22,0,3
5,23,1,1
6,24,0,4
7,25,4,4
8,27,2,3
9,33,1,3
10,42,2,1
11,42,2,4
12,48,2,2
13,55,2,4
14,57,3,2
15,59,0,1
16,60,2,4
17,62,1,0
18,65,1,4
19,74,3,4
20,75,2,1
21,78,0,3
22,94,2,4
23,102,1,4
24,111,3,4
25,115,0,3
26,118,4,2
27,119,1,4
28,119,4,1
29,120,4,3
30,125,4,0
31,139,0,3
32,140,2,2
33,142,0,3
34,142,4,3
35,144,2,1
36,151,0,3
37,151,4,4
38,155,2,2
39,160,2,1
40,160,3,4
41,165,1,3
42,169,0,0
43,169,0,4
44,170,1,1
45,170,4,3
46,178,3,1
47,188,1,3
48,189,1,4
49,190,4,4
50,193,0,0
51,193,4,4
52,200,2,4
