,step,vertical_idx,horizontal_idx
0,19,0,3
1,21,4,4
2,22,1,3
3,24,0,3
4,28,2,4
5,29,3,4
6,32,0,3
7,34,3,4
8,48,4,1
9,50,0,4
10,52,0,3
11,53,2,3
12,55,4,2
13,61,3,4
14,65,0,4
15,67,1,2
16,68,3,2
17,75,2,2
18,82,3,1
19,86,2,1
20,93,3,4
21,95,3,4
22,107,1,4
23,110,3,4
24,113,3,3
25,117,4,3
26,123,0,2
27,127,4,3
28,129,3,2
29,130,2,4
30,134,1,1
31,135,4,4
32,140,0,3
33,149,0,3
34,149,2,4
35,154,0,1
36,159,3,2
37,162,0,0
38,166,2,4
39,169,2,4
40,171,1,3
41,171,4,4
42,172,3,3
43,172,3,4
44,174,1,3
45,174,3,2
46,179,0,2
47,196,4,1
