,step,vertical_idx,horizontal_idx
0,1,0,2
1,3,3,4
2,7,0,4
3,11,4,1
4,14,0,3
5,21,4,3
6,28,4,2
7,32,2,1
8,35,4,3
9,42,3,4
10,44,1,3
11,46,1,2
12,48,2,2
13,51,2,4
14,54,4,2
15,60,4,2
16,63,4,2
17,71,3,1
18,72,0,3
19,73,2,3
20,77,4,1
21,79,3,3
22,80,3,0
23,81,4,4
24,90,0,4
25,91,0,2
26,103,1,3
27,106,2,4
28,106,4,4
29,108,4,2
30,117,2,2
31,119,1,3
32,120,4,3
33,127,0,4
34,137,4,3
35,143,2,3
36,143,4,2
37,143,4,3
38,156,4,4
39,158,3,0
40,176,3,3
41,182,1,1
42,188,2,4
43,193,2,1
44,194,0,1
45,195,3,4
46,196,1,2
47,197,0,4
48,200,2,3
