,step,vertical_idx,horizontal_idx
0,5,3,2
1,7,2,4
2,7,4,4
3,13,0,4
4,21,3,3
5,23,1,1
6,27,2,4
7,30,4,1
8,31,3,4
9,35,1,3
10,36,3,2
11,38,4,4
12,39,0,2
13,41,1,4
14,41,4,3
15,50,0,2
16,50,1,4
17,50,2,3
18,58,4,2
19,61,0,4
20,76,4,2
21,80,1,1
22,81,1,3
23,84,4,2
24,89,1,1
25,91,3,4
26,92,2,4
27,101,2,3
28,102,2,2
29,103,1,0
30,114,0,4
31,120,3,1
32,122,0,3
33,124,3,3
34,130,2,3
35,132,0,4
36,132,4,2
37,140,1,1
38,141,0,0
39,142,0,3
40,145,0,0
41,145,3,3
42,151,3,2
43,153,4,0
44,156,2,3
45,159,0,4
46,173,2,3
47,173,3,2
48,176,0,2
49,179,3,2
50,182,1,3
51,185,1,4
52,195,4,4
53,197,1,4
