,step,vertical_idx,horizontal_idx
0,5,1,3
1,11,4,1
2,13,2,4
3,18,0,1
4,21,2,4
5,23,3,1
6,27,4,4
7,30,1,0
8,32,1,2
9,33,4,2
10,37,2,4
11,38,3,1
12,40,4,3
13,53,4,4
14,56,3,4
15,57,3,3
16,57,4,3
17,58,2,2
18,63,4,1
19,64,0,0
20,73,1,4
21,81,3,2
22,92,4,0
23,97,3,3
24,99,3,0
25,104,3,2
26,104,4,1
27,105,0,3
28,105,3,3
29,107,0,2
30,112,3,3
31,115,0,1
32,122,3,4
33,133,3,4
34,141,2,4
35,144,0,2
36,145,2,1
37,156,2,4
38,158,4,1
39,169,2,3
40,171,0,0
41,177,0,2
42,180,4,1
43,183,4,4
44,191,0,0
45,191,2,1
46,191,4,4
47,195,0,1
48,200,0,3
