,step,vertical_idx,horizontal_idx
0,2,4,4
1,5,1,3
2,5,3,0
3,9,4,1
4,10,4,4
5,13,3,4
6,14,1,3
7,25,4,4
8,33,2,2
9,34,3,1
10,35,0,0
11,35,3,3
12,51,4,2
13,57,4,4
14,60,3,4
15,63,0,4
16,67,2,1
17,69,2,1
18,73,1,1
19,74,4,1
20,82,0,1
21,91,0,2
22,94,4,3
23,97,3,3
24,103,1,3
25,104,1,4
26,117,1,4
27,130,2,2
28,134,4,4
29,136,4,4
30,139,4,2
31,147,1,3
32,153,2,1
33,153,2,4
34,154,2,3
35,155,1,4
36,157,1,3
37,160,4,1
38,170,2,3
39,174,1,3
40,178,4,1
41,179,1,1
42,180,0,2
43,181,0,3
44,185,3,4
45,195,0,2
