,step,vertical_idx,horizontal_idx
0,2,3,3
1,5,2,4
2,9,3,3
3,11,1,3
4,16,2,3
5,17,3,3
6,17,4,0
7,18,4,3
8,29,1,0
9,29,2,3
10,30,3,0
11,34,0,0
12,34,4,1
13,35,1,4
14,38,1,0
15,42,0,2
16,44,4,4
17,50,3,1
18,52,2,4
19,56,3,4
20,60,4,1
21,69,2,3
22,69,4,4
23,70,2,1
24,78,1,2
25,79,3,1
26,82,1,2
27,89,4,2
28,103,2,1
29,112,4,1
30,115,0,3
31,116,4,4
32,125,0,1
33,130,3,1
34,132,1,4
35,137,0,2
36,149,3,4
37,150,1,4
38,157,0,3
39,157,2,2
40,159,2,2
41,160,4,3
42,164,2,4
43,174,4,4
44,177,1,3
45,179,1,1
46,187,0,1
47,188,4,4
48,191,2,2
49,195,0,1
