,step,vertical_idx,horizontal_idx
0,1,0,0
1,2,0,3
2,2,2,3
3,3,1,4
4,5,1,3
5,10,1,4
6,13,0,2
7,13,3,3
8,19,1,3
9,24,0,3
10,24,4,4
11,31,1,4
12,34,1,3
13,35,1,2
14,37,0,3
15,43,1,3
16,45,0,2
17,49,4,3
18,49,4,4
19,54,2,2
20,62,2,4
21,70,2,4
22,73,1,4
23,73,4,2
24,75,4,2
25,77,0,3
26,80,4,3
27,81,0,3
28,84,1,2
29,84,4,4
30,86,4,4
31,90,1,1
32,90,3,4
33,91,3,3
34,92,3,1
35,97,1,1
36,108,2,2
37,115,1,3
38,118,3,2
39,119,1,4
40,120,4,3
41,123,1,4
42,125,3,4
43,132,3,2
44,137,2,4
45,141,0,0
46,150,4,0
47,151,0,2
48,160,1,4
49,170,1,1
50,171,4,4
51,176,0,3
52,176,3,4
53,188,0,4
54,197,1,2
