,step,vertical_idx,horizontal_idx
0,2,1,4
1,4,1,3
2,7,1,0
3,9,2,2
4,12,0,1
5,14,4,2
6,17,3,3
7,19,3,4
8,20,0,3
9,26,4,2
10,36,2,3
11,37,3,3
12,41,4,4
13,45,1,3
14,47,3,2
15,57,3,2
16,58,4,1
17,64,0,3
18,66,4,1
19,71,1,2
20,75,1,2
21,77,4,4
22,79,4,3
23,82,2,4
24,93,0,4
25,96,2,4
26,105,1,4
27,109,2,3
28,114,4,3
29,117,1,3
30,131,2,2
31,134,0,4
32,134,2,3
33,138,1,4
34,141,0,4
35,141,3,4
36,157,0,4
37,157,1,2
38,162,3,2
39,163,3,4
40,166,0,4
41,167,0,4
42,169,3,3
43,173,1,2
44,173,2,3
45,183,1,3
46,187,4,1
47,193,3,4
48,198,3,4
