,step,vertical_idx,horizontal_idx
0,2,3,4
1,10,1,4
2,17,2,2
3,20,2,4
4,25,0,2
5,25,4,4
6,27,4,0
7,28,3,2
8,29,3,3
9,31,0,1
10,31,1,3
11,32,2,4
12,33,2,3
13,40,0,0
14,40,0,1
15,53,3,4
16,54,0,2
17,56,4,4
18,57,1,0
19,59,3,2
20,59,4,3
21,61,3,2
22,66,2,2
23,77,0,1
24,78,3,4
25,88,1,3
26,89,2,3
27,113,4,4
28,114,4,1
29,116,2,2
30,118,3,2
31,118,4,1
32,123,1,4
33,135,3,2
34,136,3,4
35,140,4,4
36,142,1,0
37,148,3,1
38,151,4,4
39,152,1,0
40,163,3,2
41,165,3,0
42,173,0,2
43,181,2,2
44,182,3,3
45,188,4,4
46,194,1,1
47,195,0,4
48,195,2,4
49,196,3,2
50,199,1,2
