,step,vertical_idx,horizontal_idx
0,2,0,2
1,3,0,2
2,10,1,2
3,10,3,4
4,14,0,2
5,15,4,2
6,16,2,4
7,29,0,4
8,31,2,2
9,36,1,4
10,41,0,3
11,46,4,4
12,49,3,1
13,52,0,2
14,59,1,3
15,59,3,4
16,63,0,2
17,63,1,3
18,63,1,4
19,82,2,4
20,84,2,1
21,88,0,3
22,89,4,2
23,100,3,3
24,101,0,1
25,104,4,4
26,106,1,1
27,107,1,3
28,111,1,4
29,113,4,4
30,114,2,4
31,115,0,4
32,123,2,3
33,129,2,1
34,129,3,2
35,133,4,4
36,139,2,3
37,140,2,2
38,147,2,2
39,150,1,4
40,153,4,4
41,158,1,3
42,159,1,3
43,164,2,4
44,166,2,4
45,174,2,4
46,176,0,1
47,178,4,4
48,181,0,3
49,182,2,1
50,184,4,4
51,186,2,3
52,197,2,1
53,199,4,2
