,step,vertical_idx,horizontal_idx
0,1,2,3
1,2,2,2
2,2,3,2
3,6,3,3
4,9,0,2
5,24,1,3
6,34,2,3
7,39,3,0
8,51,0,4
9,51,4,4
10,52,0,4
11,54,2,2
12,55,0,3
13,55,3,2
14,63,2,1
15,67,2,4
16,73,2,4
17,81,4,4
18,84,0,4
19,93,1,4
20,99,4,3
21,107,2,4
22,112,2,4
23,113,2,2
24,114,1,1
25,115,0,3
26,115,4,1
27,116,1,1
28,118,1,4
29,129,0,1
30,132,1,2
31,134,0,4
32,134,3,2
33,136,1,3
34,145,1,4
35,149,2,3
36,150,0,1
37,155,4,2
38,161,0,4
39,161,3,4
40,163,0,4
41,170,3,1
42,181,4,2
43,183,4,1
44,185,4,3
45,188,0,2
46,188,4,2
47,197,3,2
48,199,2,4
