,step,vertical_idx,horizontal_idx
0,5,0,4
1,5,1,1
2,12,4,4
3,26,0,4
4,26,1,3
5,37,2,1
6,44,2,3
7,45,2,4
8,46,2,3
9,50,1,4
10,57,0,3
11,66,3,3
12,74,1,4
13,80,2,1
14,82,4,4
15,86,0,3
16,91,0,4
17,95,0,1
18,97,4,1
19,103,3,4
20,104,2,1
21,104,4,4
22,105,4,4
23,106,4,4
24,113,1,1
25,115,1,4
26,123,2,3
27,133,4,0
28,135,2,2
29,136,3,4
30,139,4,3
31,141,2,4
32,146,3,2
33,153,4,3
34,156,1,2
35,157,2,3
36,166,1,4
37,173,0,3
38,174,1,3
39,182,3,2
40,186,0,4
41,187,4,3
42,191,4,2
43,192,0,4
44,193,3,4
45,200,2,1
