,step,vertical_idx,horizontal_idx
0,1,2,2
1,3,1,2
2,6,2,2
3,9,3,2
4,14,4,2
5,18,1,3
6,25,1,3
7,26,0,3
8,30,4,4
9,31,1,2
10,33,3,3
11,38,0,4
12,40,3,2
13,42,0,4
14,44,0,2
15,50,1,2
16,51,4,2
17,58,0,4
18,66,2,3
19,67,1,4
20,70,0,2
21,79,1,2
22,80,3,2
23,81,3,0
24,95,0,1
25,96,4,2
26,96,4,4
27,99,0,2
28,106,1,4
29,107,3,2
30,110,4,4
31,122,0,4
32,126,3,0
33,127,0,1
34,138,0,4
35,140,0,0
36,143,3,2
37,144,1,4
38,147,4,2
39,148,0,4
40,150,2,2
41,155,1,4
42,157,3,4
43,164,3,4
44,167,0,1
45,171,1,2
46,180,4,3
47,184,1,1
48,191,3,4
49,192,3,1
50,200,2,1
