,step,vertical_idx,horizontal_idx
0,1,0,1
1,7,3,4
2,11,1,4
3,18,1,2
4,18,1,3
5,32,0,1
6,35,1,4
7,36,3,3
8,37,1,1
9,38,4,3
10,42,0,2
11,42,4,4
12,45,2,2
13,47,2,3
14,48,4,4
15,52,0,3
16,52,2,4
17,61,2,4
18,63,4,4
19,65,1,2
20,68,1,2
21,70,4,2
22,73,4,3
23,75,4,4
24,82,2,2
25,83,3,2
26,84,2,4
27,88,1,2
28,92,3,4
29,94,1,2
30,97,0,0
31,97,1,4
32,98,1,4
33,99,1,2
34,99,4,0
35,99,4,4
36,101,4,4
37,115,4,0
38,115,4,4
39,125,4,1
40,128,3,3
41,134,4,1
42,136,0,4
43,136,4,2
44,143,4,3
45,147,3,0
46,151,2,1
47,154,0,1
48,154,0,3
49,156,0,4
50,160,2,1
51,160,4,2
52,166,3,3
53,168,0,4
54,170,1,3
55,173,4,2
56,174,3,3
57,174,4,4
58,178,1,3
59,182,2,1
60,187,0,0
61,187,2,1
62,187,2,4
63,192,2,2
