,step,vertical_idx,horizontal_idx
0,1,3,3
1,3,3,1
2,4,4,4
3,7,4,3
4,8,4,3
5,8,4,4
6,9,4,4
7,12,2,3
8,14,1,3
9,15,1,4
10,21,1,3
11,21,4,0
12,23,4,4
13,28,0,2
14,33,4,0
15,41,0,1
16,47,2,3
17,49,1,4
18,53,1,3
19,56,2,1
20,68,3,3
21,71,3,2
22,73,4,4
23,74,0,2
24,74,0,3
25,86,0,4
26,90,0,3
27,93,1,2
28,99,1,3
29,99,3,3
30,106,1,4
31,108,2,3
32,115,1,3
33,116,4,3
34,117,4,4
35,120,2,1
36,124,2,4
37,127,1,3
38,128,0,0
39,128,0,1
40,135,4,3
41,144,4,4
42,151,4,1
43,164,1,4
44,166,4,1
45,167,2,1
46,176,0,2
47,176,1,0
48,177,0,0
49,179,3,4
50,181,1,0
51,194,1,3
52,195,4,2
53,195,4,4
