,step,vertical_idx,horizontal_idx
0,1,4,4
1,9,0,3
2,10,2,4
3,12,0,4
4,12,1,4
5,14,4,4
6,16,1,1
7,16,3,4
8,27,4,4
9,47,2,1
10,48,4,4
11,49,2,4
12,50,2,3
13,53,2,3
14,75,3,3
15,80,0,1
16,80,4,2
17,84,2,2
18,85,1,3
19,86,0,4
20,86,1,0
21,88,1,2
22,98,4,3
23,100,0,3
24,107,1,3
25,108,3,1
26,109,1,4
27,115,1,2
28,116,4,2
29,118,2,4
30,119,0,1
31,120,0,1
32,120,4,3
33,122,3,4
34,129,0,4
35,129,4,3
36,136,4,1
37,143,2,3
38,148,0,2
39,149,1,4
40,154,2,1
41,154,4,4
42,155,0,3
43,160,0,3
44,168,1,4
45,170,0,2
46,170,1,3
47,171,1,3
48,173,3,4
49,175,4,3
50,178,1,3
51,182,1,4
52,182,2,3
53,182,4,1
54,200,1,4
