,step,vertical_idx,horizontal_idx
0,1,2,4
1,1,3,4
2,2,0,4
3,3,2,4
4,16,1,3
5,17,3,3
6,17,3,4
7,24,2,3
8,27,2,4
9,32,0,2
10,36,0,4
11,44,1,4
12,52,3,4
13,58,1,2
14,60,3,1
15,61,2,4
16,66,4,3
17,68,3,4
18,74,3,4
19,80,1,2
20,83,3,2
21,85,3,4
22,86,1,4
23,88,3,4
24,93,1,1
25,101,2,1
26,102,0,3
27,104,3,4
28,106,0,4
29,117,2,4
30,117,3,3
31,120,0,0
32,120,2,2
33,121,0,4
34,131,3,2
35,138,0,4
36,140,4,3
37,142,3,2
38,143,3,1
39,153,0,4
40,159,2,2
41,160,1,4
42,168,2,4
43,169,4,4
44,170,1,4
45,173,2,4
46,176,0,4
47,177,1,0
48,178,3,4
49,180,0,4
50,181,3,3
51,182,4,4
