,step,vertical_idx,horizontal_idx
0,10,2,4
1,10,4,3
2,15,2,4
3,15,4,4
4,16,4,3
5,29,1,1
6,35,2,3
7,36,2,2
8,39,1,3
9,39,4,1
10,39,4,2
11,44,1,4
12,45,0,4
13,50,4,1
14,55,1,2
15,56,4,2
16,58,4,1
17,63,0,2
18,67,1,1
19,74,3,2
20,76,0,1
21,78,0,3
22,79,1,4
23,82,1,3
24,82,3,3
25,83,1,1
26,85,4,4
27,86,3,4
28,92,0,0
29,96,3,0
30,97,1,1
31,97,1,2
32,97,1,3
33,104,0,4
34,109,2,1
35,114,1,4
36,117,2,3
37,119,3,3
38,122,2,3
39,122,3,4
40,125,4,3
41,128,3,3
42,132,3,1
43,137,2,4
44,140,1,0
45,145,1,2
46,154,4,3
47,157,2,1
48,159,0,4
49,163,1,0
50,170,0,3
51,171,4,3
52,181,3,3
53,185,2,2
54,189,4,3
55,191,2,3
56,199,0,0
