,step,vertical_idx,horizontal_idx
0,2,1,3
1,4,0,4
2,5,0,1
3,5,4,4
4,9,3,3
5,12,3,4
6,13,1,1
7,16,3,1
8,17,1,2
9,24,4,3
10,28,4,2
11,30,1,4
12,35,3,4
13,39,0,0
14,40,3,3
15,41,3,4
16,43,3,1
17,49,1,1
18,50,3,2
19,55,4,4
20,57,2,3
21,66,0,4
22,80,1,3
23,84,3,1
24,88,2,4
25,93,0,0
26,100,3,4
27,109,1,3
28,115,0,4
29,119,0,4
30,120,3,2
31,122,1,3
32,123,3,4
33,128,0,3
34,129,3,1
35,136,3,4
36,137,0,2
37,139,1,2
38,141,2,4
39,150,0,4
40,150,2,1
41,152,3,3
42,154,0,4
43,156,4,3
44,168,1,4
45,181,0,4
46,187,4,4
47,193,3,2
48,196,3,1
49,198,3,3
