,step,vertical_idx,horizontal_idx
0,8,1,0
1,20,3,2
2,23,3,4
3,24,0,2
4,28,2,4
5,29,3,0
6,31,4,0
7,40,4,3
8,48,3,4
9,54,0,1
10,60,0,0
11,64,1,0
12,69,2,4
13,75,4,2
14,81,2,4
15,84,2,4
16,85,3,4
17,88,3,3
18,89,3,3
19,92,2,3
20,93,0,3
21,94,0,4
22,95,3,2
23,100,3,4
24,107,2,3
25,107,4,3
26,112,2,3
27,117,2,2
28,125,1,4
29,125,3,4
30,130,1,2
31,151,0,3
32,152,0,4
33,154,4,4
34,157,1,4
35,164,2,4
36,170,2,4
37,171,4,1
38,173,2,3
39,176,2,1
40,180,3,3
41,182,4,4
42,189,0,2
43,189,4,3
44,190,2,1
45,193,4,2
46,196,4,1
47,199,3,3
