,step,vertical_idx,horizontal_idx
0,5,3,3
1,6,2,3
2,9,0,1
3,15,3,3
4,17,4,4
5,18,4,0
6,19,0,4
7,21,1,4
8,22,3,0
9,24,1,2
10,25,2,3
11,25,3,2
12,26,1,4
13,32,0,3
14,32,4,4
15,35,1,4
16,35,3,0
17,41,1,3
18,41,2,2
19,44,0,2
20,46,4,2
21,49,1,4
22,50,0,4
23,51,1,3
24,51,4,0
25,54,1,3
26,55,3,4
27,56,3,4
28,57,0,4
29,68,1,4
30,81,1,3
31,81,4,3
32,91,4,3
33,94,2,1
34,95,1,1
35,98,4,3
36,99,0,0
37,102,0,3
38,109,1,4
39,114,0,3
40,126,1,2
41,129,2,1
42,133,2,3
43,136,2,3
44,138,0,1
45,143,1,2
46,145,2,1
47,150,2,3
48,159,1,4
49,159,2,3
50,166,0,2
51,188,3,3
52,199,1,4
