,step,vertical_idx,horizontal_idx
0,3,1,0
1,4,0,2
2,4,4,2
3,5,4,2
4,8,3,3
5,17,0,2
6,17,4,1
7,24,3,0
8,26,0,0
9,26,2,1
10,38,0,3
11,56,4,1
12,67,0,1
13,67,3,4
14,70,0,4
15,73,2,2
16,80,3,3
17,80,3,4
18,84,1,3
19,86,2,4
20,87,2,2
21,97,1,3
22,99,1,2
23,99,1,4
24,100,2,2
25,112,4,1
26,115,4,4
27,122,4,4
28,127,3,0
29,128,1,4
30,129,1,2
31,137,2,4
32,138,2,3
33,143,0,3
34,152,1,1
35,155,2,2
36,162,4,4
37,164,4,2
38,167,0,0
39,168,2,3
40,170,4,0
41,172,2,4
42,173,3,2
43,182,3,1
44,182,4,1
45,189,4,3
46,197,2,3
47,199,3,3
48,200,1,3
49,200,3,4
