,step,vertical_idx,horizontal_idx
0,6,0,4
1,20,1,4
2,22,2,3
3,32,4,4
4,41,3,2
5,43,0,4
6,47,4,4
7,48,3,2
8,48,3,4
9,55,0,4
10,56,3,4
11,60,2,4
12,62,3,4
13,62,4,2
14,78,0,4
15,87,0,3
16,92,1,2
17,96,0,2
18,98,1,4
19,99,4,3
20,110,1,1
21,115,3,4
22,116,4,1
23,122,3,4
24,128,0,1
25,132,1,4
26,135,0,2
27,135,4,2
28,142,2,4
29,148,2,4
30,152,1,4
31,156,1,0
32,156,2,3
33,157,1,1
34,159,4,3
35,161,0,1
36,161,4,2
37,162,0,4
38,164,4,3
39,168,4,0
40,176,0,3
41,176,2,4
42,182,0,3
43,184,3,3
44,188,0,4
45,191,1,3
46,191,2,3
47,198,2,4
