,step,vertical_idx,horizontal_idx
0,1,1,4
1,3,1,2
2,4,2,3
3,11,0,4
4,14,4,2
5,19,0,3
6,27,4,2
7,30,0,4
8,34,0,1
9,48,3,0
10,52,1,1
11,52,4,0
12,54,4,4
13,58,0,4
14,59,3,1
15,61,3,3
16,62,3,3
17,65,4,4
18,71,1,2
19,79,4,4
20,80,3,4
21,81,4,4
22,88,3,2
23,90,1,3
24,90,2,3
25,90,4,4
26,91,2,4
27,93,0,0
28,95,1,4
29,98,1,4
30,101,4,2
31,108,2,3
32,110,4,4
33,113,1,2
34,114,2,2
35,116,2,4
36,121,0,4
37,122,3,2
38,123,2,4
39,125,2,4
40,125,4,4
41,132,3,2
42,136,0,4
43,136,1,3
44,137,3,3
45,146,1,1
46,147,2,2
47,148,2,3
48,154,2,3
49,155,3,3
50,157,3,3
51,163,2,4
52,164,0,2
53,167,4,4
54,169,3,1
55,170,0,0
56,188,3,4
57,192,2,4
