,step,vertical_idx,horizontal_idx
0,3,4,0
1,14,3,4
2,18,4,3
3,18,4,4
4,24,1,3
5,31,0,4
6,32,0,4
7,45,3,4
8,59,4,2
9,61,2,1
10,61,4,0
11,62,0,2
12,64,0,2
13,67,1,4
14,69,0,2
15,74,3,2
16,80,0,4
17,83,3,3
18,84,3,4
19,86,2,3
20,87,0,4
21,89,0,3
22,91,1,2
23,93,0,4
24,93,4,3
25,94,3,2
26,96,4,3
27,108,3,4
28,108,4,3
29,115,2,4
30,116,1,3
31,120,1,2
32,125,3,0
33,135,4,3
34,146,4,4
35,148,1,3
36,156,2,3
37,163,4,2
38,171,1,4
39,175,1,4
40,177,1,4
41,187,2,3
42,189,3,4
43,192,1,2
44,192,1,4
45,194,3,2
46,198,0,4
