,step,vertical_idx,horizontal_idx
0,5,3,1
1,6,1,3
2,8,0,4
3,20,1,2
4,22,4,4
5,25,3,0
6,30,2,4
7,31,3,4
8,42,3,4
9,43,0,4
10,49,2,4
11,50,0,4
12,51,0,1
13,54,1,1
14,60,1,4
15,61,2,1
16,73,2,4
17,75,0,2
18,79,3,3
19,83,4,2
20,89,3,4
21,92,1,4
22,97,3,2
23,100,4,2
24,107,3,3
25,115,1,1
26,115,4,3
27,125,4,2
28,126,3,3
29,129,0,0
30,131,1,1
31,140,0,3
32,143,1,4
33,148,4,3
34,149,2,4
35,154,3,4
36,157,1,2
37,161,3,3
38,168,3,4
39,170,3,1
40,172,1,4
41,173,4,2
42,174,2,2
43,177,1,3
44,178,0,1
45,194,3,3
