,step,vertical_idx,horizontal_idx
0,6,2,3
1,7,4,4
2,8,0,3
3,8,1,1
4,10,1,3
5,11,3,4
6,14,1,3
7,21,0,3
8,22,3,1
9,26,1,4
10,29,3,4
11,33,1,2
12,41,1,4
13,44,1,4
14,52,3,1
15,54,3,4
16,55,2,2
17,60,3,4
18,63,4,4
19,66,4,1
20,66,4,2
21,67,1,3
22,70,2,1
23,88,0,3
24,88,0,4
25,90,0,4
26,93,3,4
27,95,4,2
28,95,4,4
29,97,1,1
30,108,4,2
31,110,2,4
32,111,4,1
33,122,1,2
34,123,4,4
35,124,4,1
36,127,0,3
37,129,3,2
38,129,4,3
39,147,3,3
40,149,0,4
41,152,2,2
42,158,4,2
43,163,4,4
44,168,4,4
45,169,2,1
46,179,1,3
47,180,1,4
48,187,4,3
49,190,3,3
50,193,0,4
