,step,vertical_idx,horizontal_idx
0,3,2,3
1,10,0,3
2,13,3,4
3,15,0,4
4,27,3,4
5,27,4,4
6,34,0,3
7,38,0,1
8,39,2,2
9,39,3,1
10,42,0,3
11,43,3,3
12,53,2,3
13,76,0,4
14,81,2,3
15,82,2,4
16,82,3,3
17,83,2,4
18,85,0,2
19,88,0,4
20,89,3,3
21,90,0,3
22,94,0,3
23,99,1,4
24,102,1,4
25,115,1,4
26,117,2,2
27,119,3,4
28,123,3,4
29,131,2,1
30,131,4,0
31,132,2,3
32,135,0,2
33,140,2,4
34,142,3,4
35,143,0,3
36,145,1,3
37,146,4,4
38,148,2,2
39,162,3,2
40,164,4,3
41,169,2,2
42,174,4,4
43,185,4,2
44,188,1,2
45,191,3,3
