,step,vertical_idx,horizontal_idx
0,5,4,3
1,13,1,3
2,14,1,2
3,14,2,3
4,16,4,2
5,25,0,0
6,27,4,3
7,37,1,2
8,47,4,0
9,53,0,2
10,56,2,4
11,56,3,1
12,57,2,4
13,58,2,3
14,65,1,4
15,67,4,1
16,71,0,4
17,72,1,3
18,72,2,2
19,77,4,4
20,78,0,4
21,79,0,0
22,79,1,4
23,79,3,4
24,85,1,3
25,86,2,3
26,88,2,2
27,92,2,4
28,95,4,1
29,100,3,1
30,102,0,4
31,110,0,3
32,114,3,1
33,116,2,4
34,131,1,4
35,135,1,4
36,137,2,2
37,138,4,2
38,141,1,4
39,141,3,0
40,152,4,1
41,154,1,0
42,155,3,2
43,158,0,2
44,158,1,0
45,158,2,4
46,170,2,4
47,180,1,3
