,step,vertical_idx,horizontal_idx
0,1,0,4
1,10,3,4
2,22,4,2
3,22,4,4
4,32,0,4
5,36,0,0
6,41,0,2
7,49,1,4
8,49,3,2
9,49,4,3
10,57,1,1
11,69,1,4
12,74,0,4
13,77,2,3
14,86,2,4
15,87,3,2
16,89,1,3
17,91,1,4
18,101,4,1
19,111,2,2
20,112,2,3
21,114,3,2
22,117,1,2
23,122,4,3
24,122,4,4
25,130,2,2
26,131,0,4
27,137,4,3
28,142,3,4
29,145,2,2
30,146,3,3
31,146,4,2
32,147,4,0
33,155,0,3
34,157,2,2
35,165,4,4
36,171,1,4
37,174,3,0
38,177,1,2
39,181,1,1
40,184,2,4
41,189,1,2
42,190,0,1
43,190,3,2
44,191,0,3
45,194,2,4
46,196,3,3
47,197,0,4
48,197,1,2
49,197,3,0
