,step,vertical_idx,horizontal_idx
0,5,3,0
1,7,3,1
2,10,2,3
3,10,4,4
4,13,4,4
5,23,2,3
6,25,0,0
7,27,1,4
8,28,3,3
9,33,4,2
10,38,0,3
11,39,3,4
12,43,2,4
13,50,0,3
14,51,1,3
15,52,0,3
16,55,0,1
17,58,1,4
18,75,4,4
19,77,1,0
20,78,1,1
21,80,4,1
22,81,4,1
23,85,2,1
24,86,3,2
25,93,0,3
26,97,4,3
27,98,4,4
28,101,2,3
29,107,1,4
30,108,4,1
31,111,1,4
32,119,3,1
33,124,3,4
34,124,4,3
35,128,1,2
36,136,2,4
37,141,1,3
38,142,1,2
39,155,2,1
40,156,2,4
41,158,4,1
42,174,3,3
43,175,2,2
44,182,0,2
45,183,4,4
46,186,3,3
47,191,0,1
48,198,2,3
