,step,vertical_idx,horizontal_idx
0,3,3,3
1,6,2,4
2,9,0,2
3,13,1,4
4,21,2,4
5,22,0,4
6,23,4,1
7,29,4,4
8,35,1,2
9,40,4,4
10,43,3,0
11,46,3,0
12,48,1,4
13,51,0,2
14,52,1,4
15,52,2,4
16,55,4,2
17,59,3,3
18,60,4,4
19,64,0,1
20,75,2,1
21,83,0,1
22,85,3,2
23,86,0,3
24,87,1,2
25,92,2,4
26,100,2,2
27,102,2,3
28,112,1,4
29,113,1,3
30,118,1,4
31,121,0,4
32,126,1,2
33,128,4,1
34,138,4,2
35,149,2,3
36,153,3,3
37,157,3,2
38,161,1,2
39,162,4,3
40,164,3,4
41,167,1,3
42,168,1,1
43,168,1,3
44,179,4,1
45,192,3,4
46,193,0,2
47,197,4,3
48,198,4,1
49,200,0,1
