,step,vertical_idx,horizontal_idx
0,4,3,3
1,11,0,2
2,16,4,4
3,17,2,2
4,24,2,3
5,32,0,3
6,33,2,2
7,35,2,3
8,38,4,3
9,40,0,4
10,45,4,3
11,49,1,3
12,50,0,2
13,60,0,4
14,61,4,1
15,71,3,1
16,74,0,4
17,77,1,4
18,77,4,2
19,78,2,3
20,80,1,4
21,80,2,4
22,86,0,4
23,89,2,1
24,100,4,4
25,101,2,4
26,102,0,4
27,102,3,4
28,108,1,3
29,118,3,4
30,119,2,3
31,132,3,3
32,132,4,0
33,143,3,4
34,145,1,2
35,147,1,4
36,150,2,4
37,151,0,4
38,152,2,3
39,153,4,4
40,156,4,4
41,163,3,4
42,166,2,2
43,171,0,4
44,171,3,3
45,178,1,3
46,178,4,3
47,182,1,3
48,187,2,2
49,191,1,3
