,step,vertical_idx,horizontal_idx
0,4,1,3
1,12,2,4
2,13,1,1
3,13,3,2
4,15,0,3
5,16,1,1
6,35,4,1
7,42,4,2
8,50,0,2
9,56,3,3
10,58,1,4
11,67,0,4
12,68,3,2
13,73,1,4
14,77,1,4
15,78,0,4
16,88,2,3
17,91,4,3
18,97,0,2
19,100,0,3
20,101,4,4
21,103,1,4
22,104,1,3
23,106,3,2
24,107,2,4
25,112,1,2
26,118,2,3
27,118,3,1
28,124,4,3
29,125,3,3
30,133,4,4
31,136,2,4
32,137,2,3
33,139,1,4
34,140,0,3
35,146,3,3
36,151,3,3
37,160,2,4
38,162,4,4
39,171,2,3
40,172,1,2
41,176,4,4
42,179,0,4
43,182,1,2
44,182,2,3
45,186,2,2
46,188,0,3
47,194,2,4
48,194,3,3
49,199,2,4
