,step,vertical_idx,horizontal_idx
0,1,2,4
1,2,2,1
2,20,2,3
3,26,3,1
4,31,4,4
5,32,0,4
6,35,3,4
7,36,2,3
8,50,0,4
9,51,3,4
10,54,0,2
11,57,0,2
12,67,4,3
13,68,0,3
14,69,2,3
15,70,2,2
16,75,0,1
17,85,2,4
18,90,3,3
19,97,2,2
20,99,1,3
21,104,3,3
22,112,4,2
23,114,3,2
24,116,1,0
25,117,1,2
26,117,4,3
27,118,4,3
28,124,2,2
29,125,0,1
30,125,1,1
31,126,2,3
32,130,4,2
33,133,3,3
34,135,3,1
35,139,4,3
36,140,0,3
37,143,2,4
38,150,4,4
39,152,0,3
40,152,4,2
41,157,3,4
42,158,0,3
43,164,4,3
44,167,0,1
45,169,4,1
46,177,2,4
47,177,4,3
48,189,0,3
49,200,1,4
50,200,2,2
