,step,vertical_idx,horizontal_idx
0,9,1,0
1,12,0,1
2,15,3,4
3,24,4,4
4,31,0,2
5,38,1,4
6,41,0,2
7,51,0,1
8,52,3,1
9,56,3,3
10,58,2,4
11,60,3,0
12,61,0,4
13,62,3,3
14,66,3,4
15,69,0,4
16,78,2,4
17,82,1,2
18,84,4,2
19,88,4,1
20,92,4,1
21,93,0,2
22,97,0,4
23,99,0,4
24,100,4,4
25,102,3,3
26,108,1,4
27,111,3,3
28,114,4,4
29,115,1,3
30,115,3,4
31,115,4,4
32,122,0,2
33,125,1,1
34,126,1,2
35,130,2,3
36,135,3,0
37,143,1,4
38,145,4,4
39,166,1,3
40,166,3,3
41,167,3,3
42,170,3,3
43,175,3,1
44,178,0,1
45,179,1,4
46,179,3,3
47,195,2,4
